0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
1,0.8346407022,0.5574016981,0.2796934821,0.0953903045,0.0376165439,0.0741683597,0.1393098401,0.1775170123,0.1709949497,0.1378521069,0.1089518962,0.1034240683,0.1190768627,0.1400712692,0.1518879444,0.1511390189,0.1446895865,0.1417006871,0.1463886421,0.1566386169,0.1677968378,0.1771897434,0.1855664964,0.1951352267,0.2067497729,0.2189445642,0.229402123,0.2372436536,0.2440521438,0.2528475821,0.2659732983,0.2835734434,0.3036665114,0.3235229188,0.3412262092,0.3564381689,0.3701538354,0.3838921067,0.3988771026,0.4154679588,0.432844451,0.448991915,0.4611501787,0.4667498466,0.4644314844,0.454442472,0.4379833316,0.4158906516,0.3877590815,0.3524824081,0.3101165371,0.2637041263,0.2193592032,0.1839689484,0.1616575277,0.151307207,0.1469693985,0.1411451466,0.1289641433,0.1106533264,0.0908336868,0.0752944398,0.0674638795,0.0667685898,0.0695954004,0.0718100456,0.0709908878,0.0671175615,0.061775807,0.0569036118,0.0540453014,0.0542563092,0.0580899711,0.0651772289,0.073646807,0.0802227487,0.0815635448,0.0763475519,0.0666477989,0.0572537232,0.0529600876,0.0555101928,0.0624469178,0.0689147648,0.071235645,0.0695811555,0.0675976126,0.0691493175,0.0746856802,0.0802102751,0.0799328904,0.0708079895,0.0555479286,0.041663409,0.0369450781,0.0444086328,0.0601496062,0.0755416285,0.1102636876,0.1083897525,0.1040321717,0.099003519,0.0967622006,0.0991359063,0.1042755488,0.1075998645,0.1051178351,0.0966312403,0.0863439692,0.0802819686,0.0822529766,0.0911627929,0.1015868191,0.1072385831,0.1049867169,0.0967408638,0.0880488917,0.0845069184,0.088481494,0.0982457261,0.1098102636,0.1198500574,0.1275207347,0.1339679178,0.1401382457,0.144785967,0.1444491094,0.1357219628,0.1183268711,0.0965644491,0.0775399613,0.0668626446,0.0647995133,0.0662052219,0.0650722006,0.0605874185,0.0592763699,0.0698499023,0.0933265148,0.1166513464,0.1179746555,0.0840451184,0.029212948,0,0.0555513992,0.2305887241,0.502969264,0.7900723108,0.9826202617,1
1,0.9233566271,0.6749943059,0.3623701951,0.1140612977,0,0.0071033858,0.0783648044,0.1612020271,0.2245727044,0.2562116656,0.2613242177,0.256896924,0.2552501597,0.2555722044,0.2545926636,0.2553536338,0.2596582125,0.2630552309,0.2643946679,0.270010622,0.2817575437,0.2911890816,0.2924115576,0.2908524797,0.2930629683,0.2981451445,0.3053872661,0.3193210654,0.3400258301,0.3586710215,0.3696495613,0.3775502865,0.386756112,0.3951362095,0.4034270739,0.4188149118,0.4425693081,0.4651976068,0.4802407964,0.4923161309,0.5059085982,0.5176957102,0.5263976953,0.5384347539,0.5561026792,0.5709630278,0.5763726078,0.5759435333,0.5730422969,0.5635618467,0.5460218511,0.5272313325,0.5108891708,0.491242205,0.4642582508,0.4346917215,0.4063134644,0.375782504,0.3424492144,0.3136931354,0.293964391,0.2787990609,0.2656199747,0.2593647062,0.2610872457,0.2620936904,0.2562858054,0.2482497551,0.243185536,0.2393660139,0.2360859932,0.237744629,0.2439851552,0.2467503104,0.24301248,0.3711490987,0.283223318,0.2296279447,0.2132181288,0.2106718742,0.203887195,0.1957727398,0.1954770268,0.2025346665,0.2119282815,0.2221391158,0.2296119966,0.2265924615,0.213773022,0.205048303,0.2105376673,0.2234983904,0.2317810081,0.2327877797,0.2291765974,0.2202846207,0.2075122356,0.1991041298,0.2002760785,0.2061444499,0.2110379956,0.215974395,0.2211816893,0.2217251825,0.2173690216,0.2163263118,0.2221211211,0.2267785586,0.2234938569,0.2158780106,0.208772299,0.2008122224,0.1927537101,0.1920911805,0.2011072463,0.2102417605,0.2119383835,0.2116681379,0.2168973982,0.2249787632,0.2304747476,0.234495219,0.238365081,0.2382392562,0.2344259095,0.2359719497,0.247923268,0.2637720849,0.2770355271,0.2890367022,0.2986507649,0.2969962714,0.2807754642,0.259793621,0.2433728909,0.2300319724,0.2175764511,0.2115083331,0.215159271,0.2218469905,0.2238354926,0.2193313235,0.2067977394,0.1876310387,0.1849513173,0.2465231176,0.4087744023,0.6507396185,0.8852466983,1
1,0.8409970458,0.5470204939,0.2471222377,0.053573279,0,0.0488386097,0.1376503926,0.2149698213,0.2556162108,0.2637374565,0.2598826034,0.2575653269,0.2553885009,0.2519051668,0.255062621,0.2702011603,0.2898535627,0.3037986463,0.3105378425,0.3123024659,0.3088840881,0.3037036011,0.305718468,0.3176027925,0.3309082521,0.3387133144,0.3437578174,0.3495495849,0.3544477315,0.3599144508,0.3729288653,0.3937123047,0.4120973571,0.4222477367,0.4301566166,0.4412609613,0.452485327,0.4623658949,0.4766515387,0.4968068122,0.5143314944,0.5235217139,0.5296611438,0.5385987227,0.548360718,0.5565960971,0.5659280455,0.576139313,0.5808626354,0.5770940494,0.5682531381,0.5538329686,0.5271876534,0.4887956562,0.4507871152,0.4220962603,0.3989139493,0.3752828586,0.3525640266,0.332769516,0.3136721059,0.2966807138,0.2888051415,0.2907277045,0.2928984283,0.2887244142,0.2818379428,0.2760351924,0.2688954986,0.2602597588,0.2560447793,0.2578698051,0.2590323418,0.2563227519,0.2556190791,0.2602127321,0.2641684753,0.2633583236,0.2625271236,0.2648399727,0.2651397234,0.2608532507,0.2588703981,0.2638159746,0.2697360242,0.2705503247,0.268482995,0.2661517943,0.261274508,0.2547667203,0.2528686355,0.25575039,0.2550006517,0.2477452866,0.242299477,0.2444311429,0.2488869974,0.2500348452,0.2500686532,0.2509025116,0.2489104645,0.2441173661,0.2272660322,0.2361599034,0.2414270186,0.2420196191,0.2326444085,0.2157284306,0.2050118049,0.2092275424,0.221145953,0.2293289706,0.2312001529,0.2284876796,0.221104876,0.2132130145,0.2142865111,0.2256676728,0.2358560476,0.2365633684,0.2334335469,0.2342892666,0.2378060767,0.2408134888,0.2460501931,0.2556920221,0.2666749829,0.2779854379,0.2931511448,0.3103930547,0.319602804,0.314397752,0.2988908002,0.278687714,0.2548839592,0.2313882557,0.2177614819,0.2186127528,0.2281622062,0.2388120599,0.2455813292,0.2402193826,0.216360586,0.1906100952,0.2086477989,0.3167379387,0.5214319298,0.770001944,0.9632084419,1
1,0.8083359417,0.4970048318,0.2079828837,0.0393489035,0,0.0385124522,0.0962705476,0.1375979828,0.1530935708,0.1514423548,0.146628883,0.1455539837,0.1466912466,0.1491494057,0.1557706219,0.1656577799,0.1724612055,0.1741510023,0.1763261291,0.1817010734,0.1851669938,0.1838890849,0.1831722644,0.18730599,0.1933470921,0.1986472675,0.2056249152,0.2148500031,0.2230747693,0.2317796673,0.246639234,0.2653371078,0.2787097167,0.2872229081,0.3019500182,0.3253241532,0.3462234028,0.359137607,0.3729922663,0.3950896319,0.4208352724,0.4452917328,0.470378792,0.494275936,0.5080299344,0.5096753086,0.5084606845,0.5087182322,0.5026377626,0.4850864624,0.4624684302,0.4405530166,0.4163542871,0.3882896602,0.3610617705,0.3339362563,0.2981413743,0.2533707789,0.2135286945,0.1888225209,0.1741821629,0.1610007818,0.1487738098,0.1398930212,0.1329387614,0.1266797412,0.1235681676,0.1245551971,0.1257745471,0.1241410739,0.1215808979,0.1206284599,0.1205227529,0.1204133085,0.1216321684,0.1241560994,0.1255844112,0.1260903942,0.1292784188,0.1354322149,0.1393713276,0.1380535439,0.1347091468,0.1324641278,0.1298298885,0.1256711244,0.1228432921,0.1235066153,0.1257410468,0.1276589436,0.1300961804,0.1326838535,0.1323974273,0.1288710161,0.1261976864,0.1267054345,0.1279266233,0.1282495634,0.1299099754,0.1332553262,0.1338963679,0.1294136987,0.1237155253,0.1211890582,0.1213833605,0.122393875,0.1750691104,0.1695964976,0.1657470176,0.1676316561,0.1711976217,0.1727835706,0.1746606628,0.177555598,0.1770519248,0.1720803029,0.1681508984,0.1679532703,0.1672364279,0.1636703198,0.1612475035,0.1624530031,0.1648064508,0.1685250682,0.1781724504,0.1926438495,0.2032581253,0.2063907842,0.2080884133,0.2117215526,0.2118146799,0.2048017622,0.1950090451,0.1854460677,0.173364463,0.1593017724,0.1505125022,0.1510228882,0.1563622723,0.1606155235,0.160049452,0.1485260243,0.1227746145,0.1016418331,0.1324133131,0.2636340654,0.5008148141,0.7798050903,0.9826600845,1
1,0.9735450873,0.7484362663,0.4304692868,0.1597809756,0.0186291088,0,0.0466604674,0.1034997974,0.1406054308,0.1516222534,0.1459214557,0.1383448701,0.1368551678,0.1388468778,0.1398984675,0.1404975479,0.1423159983,0.145073613,0.1500038144,0.1594736331,0.1706749309,0.1772823963,0.179800755,0.1856383961,0.1963413126,0.2048814196,0.2087675789,0.214257989,0.2235054893,0.2301248683,0.2325414232,0.2388596,0.2528551686,0.2679069604,0.2803220134,0.295350802,0.3147096702,0.3323404297,0.347874993,0.3697856881,0.3994763174,0.4260304014,0.4424582419,0.4544271194,0.4678737839,0.4803847626,0.4891861322,0.4951026055,0.4948535474,0.4826659257,0.4632093908,0.4489548771,0.4406782577,0.4248661074,0.3944885649,0.35783851,0.3229321331,0.2882558382,0.2537160116,0.2261711457,0.2084972034,0.1955489373,0.1850921258,0.1810463006,0.1824179254,0.1803798037,0.1707446768,0.1598186854,0.1539441577,0.1519394773,0.1511935061,0.1525468327,0.1555178056,0.1566772228,0.1563570316,0.1594744346,0.1664355522,0.1709598416,0.170044223,0.1679314646,0.1673863655,0.1658985549,0.1633441284,0.1639963104,0.1676207294,0.1678704766,0.1632339448,0.160547777,0.1635854479,0.1669791036,0.1658893732,0.1630997686,0.1619736556,0.1611123434,0.1606621687,0.1647870714,0.1727032854,0.1169665351,0.1190739216,0.1183476692,0.1141773068,0.1103348378,0.1098727033,0.1120969919,0.116303999,0.1233531134,0.1310190868,0.1332794814,0.1277624306,0.1193105213,0.113342287,0.1104187554,0.1095391331,0.1112772106,0.1147073342,0.1161084999,0.1138979132,0.1110466108,0.1103164265,0.1108744703,0.11139573,0.1125872776,0.1149873203,0.1181316885,0.1232515891,0.1324677672,0.1439632332,0.1531769599,0.1602941094,0.1697565219,0.1799362045,0.181336697,0.1689631149,0.1492574656,0.1314341328,0.1190085552,0.1125692003,0.1135007802,0.1210313748,0.1303524921,0.1358461289,0.1322391955,0.1139931843,0.0842198283,0.0705981965,0.1242868479,0.2873042812,0.5486657627,0.8269137794,1
1,0.9272680547,0.6813536734,0.3717728246,0.1247321964,0.0056176665,0,0.0536654733,0.1178540542,0.1653537037,0.1876915334,0.1907398449,0.187005202,0.1835798149,0.179777522,0.1770400881,0.1812431502,0.1918329443,0.1996962722,0.2008758346,0.2025052963,0.2107312329,0.2227410916,0.2346288308,0.2463279954,0.2547106462,0.2538994829,0.2478650462,0.2505098184,0.2671359454,0.2875417666,0.3025505486,0.3146529554,0.3274233908,0.3380793169,0.3465668337,0.3595925801,0.3795619169,0.4002469142,0.4181328123,0.4371820457,0.458084885,0.4744814528,0.4848272834,0.4963481009,0.5119253657,0.5243632122,0.5286276154,0.5286635936,0.5276988365,0.5229706539,0.5139564645,0.5041905227,0.4910679062,0.4661738712,0.4302844113,0.3957411037,0.3691886583,0.3444560091,0.3173016956,0.293816123,0.2781171131,0.2644121345,0.2479595007,0.232447289,0.2204535958,0.2079704765,0.1942959968,0.1862649494,0.1871261675,0.1915788568,0.1958683705,0.2018856984,0.207859407,0.2070362538,0.2000049496,0.1964309635,0.1996256322,0.2009431813,0.1948043982,0.1882241489,0.1892887079,0.1956961715,0.2006921213,0.1399687273,0.1350559437,0.1270580793,0.1212671459,0.117620739,0.1160315301,0.1191190306,0.1261141724,0.13173712,0.1344212149,0.1380134186,0.1425969375,0.1423768435,0.1359422442,0.1298534977,0.1285909415,0.1291485696,0.1286417232,0.1289791443,0.1305243504,0.129133463,0.1235977828,0.1192425437,0.1207180213,0.1273126725,0.1372250095,0.1491888254,0.1580889835,0.1573108619,0.1482931452,0.1401211337,0.1373255613,0.1357467339,0.1322314199,0.129736748,0.1299522466,0.1293550089,0.1264701292,0.1256309799,0.1298785646,0.1371910608,0.1467761972,0.1609515014,0.1773068649,0.188314152,0.1931641709,0.200100014,0.211760311,0.218128892,0.2100409772,0.1909433872,0.1700396019,0.1526130655,0.1420570916,0.1419655536,0.150044732,0.1571539133,0.1561705158,0.1453007658,0.1237710868,0.0982811228,0.0993167135,0.1768550168,0.3620028197,0.6258904317,0.8763173064,1
1,0.8838816611,0.6066950264,0.2965879592,0.0784006486,0,0.0303081248,0.1052326218,0.1711387153,0.2059651174,0.2187040417,0.2289596628,0.2427911595,0.2515033408,0.251062384,0.2496958367,0.2541918261,0.2617455601,0.2693227134,0.2792667823,0.2913911503,0.3004834303,0.3060865644,0.3146291899,0.3278587276,0.3392336975,0.3453262503,0.3504374858,0.356893671,0.361793371,0.3663034167,0.3766695082,0.3925269326,0.4054000974,0.4127300618,0.4226893498,0.4410274744,0.4636782323,0.4862287086,0.5095879563,0.5322222446,0.548516383,0.5596719742,0.5749423622,0.5972571204,0.6182847819,0.6317518424,0.640458823,0.6457042439,0.6415491781,0.6257623437,0.6059686183,0.5885327782,0.5707491536,0.549202421,0.5253128877,0.4973098134,0.4586013586,0.41091218,0.3680375339,0.3398935976,0.322337003,0.3072350404,0.2925374596,0.2785017367,0.2643291521,0.2529632719,0.249808633,0.2529913266,0.2541193089,0.2511351404,0.2501190601,0.2522249026,0.2506235394,0.2439100438,0.2405058728,0.2450575562,0.2089677879,0.2065586914,0.2006249036,0.1953710555,0.197084672,0.2042319678,0.2078879112,0.2047667756,0.2007835463,0.1995924012,0.1981950834,0.1966478726,0.2004577727,0.2090765141,0.2132250936,0.2086270976,0.2021257114,0.1996175861,0.1982551297,0.1952846514,0.1941282345,0.1965024235,0.1985027963,0.1991367612,0.2025296325,0.2078200113,0.2077202232,0.2007506298,0.1942386796,0.1921424283,0.1906761172,0.1889864951,0.1928992663,0.2035789098,0.2126498147,0.2137859739,0.2103219886,0.2068780343,0.2026772378,0.1978261696,0.1967084649,0.2002080225,0.2034510246,0.2049788383,0.2088350908,0.2148605705,0.2175431752,0.2176978199,0.2242258172,0.2402253634,0.2577979326,0.2703162145,0.2791531305,0.2845902114,0.2811633298,0.2669306717,0.2481361845,0.2306367959,0.2151781116,0.2040370998,0.2025915355,0.2101346333,0.2181992793,0.2216212926,0.2216563667,0.2155122757,0.1962829511,0.1722549417,0.178726987,0.2610903383,0.4411582438,0.6884232512,0.9129842909,1
1,0.8939541829,0.6302438089,0.3232418573,0.0945362461,0,0.0176569307,0.0910801452,0.1718286876,0.2309605965,0.2573649564,0.2585436164,0.2529611047,0.2522280833,0.2551026258,0.259013638,0.2658902942,0.2738183384,0.2755382919,0.2709966066,0.2709850168,0.2826581658,0.3007741994,0.31755306,0.3312114735,0.3410280934,0.3448717321,0.3463983016,0.3546101777,0.3709871297,0.3858651942,0.392156613,0.3938215729,0.3968633235,0.4020625753,0.4110008591,0.4283084673,0.4525116437,0.4746673991,0.4908746438,0.5065947834,0.5248559942,0.5407901954,0.5522647944,0.5648766809,0.5810815507,0.5947478689,0.601218063,0.6025260263,0.5987358112,0.5851564293,0.5628374971,0.5410015807,0.5237255186,0.5042610587,0.477365867,0.4471318093,0.4183285797,0.3905813983,0.3653142148,0.3476366627,0.336753179,0.3245181592,0.3074986773,0.290872689,0.2776001213,0.2644330597,0.2518055899,0.2464794686,0.2499759862,0.2544203073,0.2541242253,0.2518272564,0.2499477348,0.2460871957,0.2413744194,0.2424097457,0.2499148528,0.2559690851,0.2573195927,0.2605221623,0.268758978,0.2746821757,0.2725568164,0.2673325302,0.2653343529,0.2656047081,0.2661086119,0.2684692601,0.2715147407,0.2703430328,0.2657372274,0.2640794904,0.2654020614,0.2628831964,0.2563063272,0.2538481517,0.2576130265,0.2595169564,0.2553895153,0.2514888868,0.2526816677,0.2555531917,0.2575757842,0.2616135545,0.266896346,0.2667306755,0.2595949295,0.2523805623,0.2493723943,0.2187474787,0.2242478585,0.2215401013,0.2111483023,0.203578451,0.2057163505,0.2130813292,0.2196048594,0.2250296247,0.2285236228,0.2257190524,0.2173118006,0.2112393682,0.211801297,0.2154801759,0.2210067379,0.2333734487,0.2534437987,0.2737764641,0.2892852617,0.3017729413,0.3098427941,0.3056923088,0.2873379643,0.263790033,0.24325316,0.2261590806,0.2135710657,0.2111394567,0.219645963,0.231111602,0.2379318089,0.2370791095,0.2252378519,0.20538425,0.2055809599,0.2761916668,0.4489533351,0.6928891262,0.9132850697,1
1,0.8471622926,0.5615528313,0.2643769806,0.063645708,0,0.0397838624,0.1158489819,0.1783462438,0.2130054542,0.2254853135,0.2248493687,0.2216688288,0.2251258825,0.2339246896,0.2386098155,0.2365341035,0.2355179659,0.2402393617,0.2459899507,0.2499367376,0.2571315013,0.2699495913,0.2826287483,0.2918279325,0.3015607958,0.3127016864,0.3192382445,0.3198790464,0.3222994132,0.3314889006,0.3438413041,0.3558257869,0.36869501,0.381968815,0.3920748387,0.4003053047,0.4123892904,0.427598102,0.4390968312,0.448152676,0.4658583058,0.4958822376,0.5269279106,0.5473406169,0.5562188865,0.5561251846,0.547204992,0.5335372353,0.5235890137,0.5188597402,0.5118968661,0.4994070124,0.4867844324,0.4758056122,0.4592305479,0.432849603,0.4027615666,0.3757987068,0.3519310385,0.3297423202,0.3097620628,0.2895031881,0.2657761738,0.2446776628,0.2376445381,0.2438913118,0.2483696526,0.2416397314,0.2308457334,0.2266302099,0.2300037807,0.2366484686,0.2437846957,0.2480609505,0.2458516773,0.2397861533,0.236755745,0.2370258819,0.2345585481,0.229605436,0.2297060456,0.2356579955,0.2383378388,0.2333012842,0.2273061524,0.2259852395,0.225877298,0.2233694573,0.2210430888,0.2203816122,0.2182355494,0.2147373972,0.2148674372,0.2188829682,0.2214006755,0.2225429833,0.2286441827,0.2387607153,0.2425921046,0.2361383351,0.1846021145,0.1841576729,0.1880323146,0.1945236647,0.1962851502,0.191732101,0.1873683358,0.1866396156,0.1862615663,0.185553756,0.1887872116,0.1951474986,0.1969294564,0.1918520133,0.1872924198,0.18830895,0.1913277298,0.1932814491,0.1964780864,0.200362888,0.1991295488,0.1924728658,0.1892192724,0.1958445005,0.2099846545,0.228002656,0.249161706,0.2692711323,0.280475572,0.2815069101,0.2785646581,0.272471587,0.2561435361,0.2294519127,0.2048608661,0.1926388922,0.1910551946,0.1953450871,0.2044926062,0.2141286945,0.2139080464,0.1982157707,0.1737006436,0.1578306051,0.1809126318,0.2839660656,0.4877723699,0.7482021868,0.9556487323,1
1,0.8261324032,0.5273681486,0.2313782446,0.0462357517,0,0.0477455369,0.1266474909,0.1970681542,0.2434368359,0.2622520778,0.2606133279,0.2535839782,0.2511987348,0.252399882,0.2544537111,0.258820255,0.2643329,0.2654368125,0.2621946717,0.2628167134,0.2718824141,0.2845615005,0.2958948817,0.3066142708,0.3163552336,0.3209974031,0.3211619538,0.3241646553,0.3331863621,0.3434169692,0.3525300865,0.3648748852,0.3812079495,0.3946988314,0.401859998,0.4082583076,0.419490705,0.4350397833,0.453745652,0.4760769453,0.4981550354,0.5130380909,0.5212478343,0.5311944859,0.5462732214,0.5603852469,0.5686236724,0.5721821961,0.5695839644,0.5546719392,0.5283654111,0.5018559273,0.4828756191,0.4675981499,0.4496154862,0.4277471908,0.4019893755,0.3716220923,0.3410894695,0.318729733,0.3061207121,0.2964315371,0.2851797412,0.2741747908,0.263666745,0.2508410617,0.2384731105,0.2343565532,0.2386241813,0.2416441129,0.2380388917,0.2332169084,0.2326198918,0.2342573797,0.2358037402,0.2390989801,0.2427646159,0.2401375863,0.2299748049,0.2203830152,0.217692281,0.2292539516,0.2261434459,0.2252396439,0.222711493,0.2205568438,0.2199432069,0.2179706118,0.2151941782,0.2164431532,0.2203813939,0.2189539684,0.2113402003,0.2074580279,0.2130807712,0.2219225905,0.2265280013,0.2266588122,0.2233624251,0.2156993091,0.2075673189,0.2071294386,0.2149242787,0.2222041014,0.2241710001,0.2245836468,0.2249989022,0.2210996146,0.2132666084,0.2097092657,0.2143965284,0.2212283275,0.2243876183,0.2255575207,0.2268459915,0.2256184956,0.2209582521,0.2169973042,0.2159183938,0.2157083808,0.2175090626,0.2259234351,0.2390463071,0.2480028688,0.25015792,0.2533050831,0.2630045377,0.2753172035,0.2854813,0.2934401589,0.2970052947,0.2903386879,0.2741151975,0.2577332103,0.2472876092,0.2403419786,0.235229322,0.2349509237,0.2383792299,0.2378566841,0.2292563608,0.2156715511,0.2010096309,0.1944098804,0.2256517575,0.338046947,0.5457723996,0.795719028,0.9805365864,1
1,0.9787497398,0.7720105412,0.4642834179,0.184918454,0.0258684199,0,0.0625745378,0.1553646216,0.2340943123,0.2785908204,0.2942257315,0.2998933687,0.307327917,0.3141401423,0.3160927473,0.316002824,0.317126175,0.3175394658,0.3164169287,0.3182030256,0.3259440082,0.3371766982,0.3498122709,0.36511595,0.3815513502,0.393127925,0.3980820051,0.4020533895,0.4087609172,0.4154261199,0.4208230565,0.4286423636,0.4392846665,0.4481014404,0.4555568167,0.469032051,0.4902338906,0.5107777907,0.525121908,0.5383250598,0.5559570566,0.5758412053,0.5949724727,0.6149798526,0.6352557379,0.6499119988,0.6567891829,0.6607766708,0.6640073087,0.6617812265,0.6517459914,0.6377056164,0.6211213207,0.5983589812,0.5691921978,0.5385672296,0.5077348493,0.4734796522,0.4381741466,0.410047929,0.3905556011,0.3717702651,0.3497351277,0.330440207,0.3187214263,0.3107594102,0.3018751227,0.2931546975,0.2865408225,0.2817807401,0.2812193824,0.2885123005,0.2999417492,0.306298417,0.3052944843,0.275259307,0.2808186363,0.2901659026,0.2992092043,0.2993813364,0.2899279536,0.2805210424,0.2779584568,0.2789362022,0.2790041309,0.2792356753,0.2799870455,0.277466079,0.2715504628,0.2684315509,0.2707313026,0.2732276973,0.2722689306,0.2709341856,0.2715540112,0.2718607961,0.2715673746,0.2736241536,0.2760618102,0.2726595621,0.2650470617,0.263269864,0.2700975113,0.2756740325,0.2728176184,0.2671998002,0.266763959,0.2708141556,0.2751890375,0.2791337318,0.281736996,0.2797910406,0.2736607326,0.2678682974,0.2631688336,0.2563787185,0.2500378792,0.2521682418,0.2632375573,0.2734940016,0.2768094304,0.2768744202,0.2763681591,0.2720031301,0.2655575668,0.2682023499,0.2869083127,0.3148878913,0.3401970546,0.3560118943,0.3595469824,0.3502984497,0.3336565693,0.3178726672,0.303820428,0.2859043494,0.2653571409,0.252960156,0.2552793937,0.2668212548,0.2779314083,0.2812012564,0.2696171725,0.2430894406,0.2249009034,0.261473049,0.3918522277,0.6094630566,0.8472832066,1
1,0.8975170311,0.6319350384,0.3213150552,0.0913843124,0,0.0265656653,0.1114958846,0.1971005533,0.2497134586,0.2658491134,0.2618020029,0.2534124145,0.2466385781,0.2445566909,0.2517537714,0.2673295511,0.2827314796,0.2919524,0.2970743626,0.3006689916,0.3012057876,0.2996075801,0.3014242517,0.3080266407,0.3139998972,0.317429068,0.3238982451,0.3358974648,0.3474790405,0.3541551233,0.3592592507,0.366353859,0.3743050907,0.3836896008,0.3988559848,0.419279938,0.4374331251,0.4497062808,0.461430468,0.4770738636,0.494167872,0.5109026411,0.5297434506,0.548679723,0.5590793725,0.5577751183,0.5524301695,0.5504290194,0.5507790283,0.5500269577,0.546781699,0.5370596255,0.5150826912,0.4834126943,0.4536176621,0.4322379572,0.4139634267,0.3922220314,0.3678916851,0.3443152713,0.3228504595,0.3065222611,0.298791509,0.295419635,0.2867568811,0.2716463145,0.2599722332,0.257837342,0.2596785696,0.2587986855,0.2556747804,0.2515723426,0.2440961362,0.2342771977,0.2290818335,0.2317349651,0.2371222107,0.2405718828,0.243575105,0.2477368711,0.2511967766,0.2541445806,0.2594234425,0.2646601489,0.2629286618,0.2544237578,0.2480930409,0.248462483,0.2501777244,0.2486563213,0.2466758637,0.2470700036,0.2482064722,0.2501390269,0.2556415504,0.2614786789,0.2590227536,0.2479207751,0.238579621,0.2367389965,0.2367776551,0.2346690864,0.2354084708,0.2419104022,0.2477763477,0.2473152904,0.2432618633,0.2394036081,0.23211929,0.2344631637,0.2376560706,0.2382653819,0.2382401659,0.2379152855,0.2338989734,0.2276608392,0.2266232565,0.2328721811,0.2393676326,0.2408896971,0.2404341321,0.2415374609,0.2431688081,0.2458269952,0.2536611474,0.2665182352,0.2783020371,0.2867412843,0.2961749908,0.3073746512,0.3138450324,0.3117983886,0.304439163,0.2931084725,0.2745393874,0.2511207343,0.2336697176,0.2287589293,0.2317421456,0.235828765,0.2383981046,0.2350020189,0.2196441918,0.2005509059,0.2099200036,0.2891091033,0.4587681801,0.6925245406,0.9089542514,1
1,0.8263303398,0.5262181728,0.2295313053,0.0451327123,0,0.0480526549,0.1273606836,0.2003393952,0.2510002092,0.2720083871,0.2675118314,0.2547651083,0.2496725078,0.254985074,0.2659558264,0.278321006,0.2868495212,0.2864411929,0.2802477249,0.2783718372,0.2845700033,0.2927950765,0.2994879825,0.3086270766,0.3208879079,0.3291688602,0.3303291306,0.3314451646,0.3388933601,0.3501493351,0.3615689659,0.3752051984,0.3922796584,0.4087844046,0.4230041259,0.4386219939,0.4560272047,0.4700568086,0.480086948,0.4923850638,0.5089370173,0.5240133514,0.5352970139,0.5478537652,0.5627227652,0.5721488071,0.5712820661,0.5648229513,0.5574790792,0.5474848695,0.5337751098,0.5199224488,0.5063572945,0.4874549761,0.4608290911,0.4316978794,0.4046130076,0.3790319064,0.3559862417,0.3398955725,0.3300050945,0.3192218483,0.3053669236,0.2941219694,0.2873008307,0.2788355193,0.2664736493,0.2567173383,0.2534889373,0.2518679405,0.2478245769,0.2447596406,0.2455524299,0.246995561,0.2468316525,0.2479238265,0.2513864874,0.2540610424,0.256102523,0.2617957986,0.2695988559,0.2713568158,0.2652610284,0.259777086,0.2606187202,0.2633598445,0.2632412171,0.2627094763,0.2639599336,0.2629160809,0.2565583578,0.2487313427,0.2435707103,0.2401557394,0.2378724097,0.2216406536,0.2163657258,0.2151350557,0.2187751475,0.222258362,0.2237642016,0.2270267661,0.2317698962,0.2315371764,0.224971488,0.2197518848,0.2208507067,0.2239907441,0.2249735086,0.2261408115,0.2292200818,0.2309077197,0.2299379041,0.2298669972,0.2308733959,0.2277395784,0.2202022636,0.2162646563,0.2206529978,0.2285884734,0.2349790207,0.2407747235,0.2464780533,0.2490996081,0.2500391085,0.2565442743,0.2704552989,0.284218556,0.2924635371,0.2983562736,0.3036312774,0.3019589512,0.2885584437,0.2682065247,0.2481746371,0.2315620665,0.2221412407,0.2255395994,0.2393238806,0.2507316535,0.2495995177,0.2359970855,0.2148913791,0.1986843621,0.220732142,0.3273302655,0.5342395103,0.7876626167,0.9773912344,1
